Temp_C,Humidity,Wind_kmh,Pressure_hPa,Season,Rain_Today
12.0,43,23.8,1038.1,Autumn,0
30.5,27,32.7,1047.6,Summer,0
22.3,100,39.0,1013.2,Summer,1
22.9,95,11.5,980.7,Autumn,1
27.3,66,37.7,989.4,Winter,1
35.4,47,30.9,999.6,Summer,0
13.4,61,28.2,1023.2,Winter,0
41.3,57,10.1,1034.4,Winter,1
20.3,99,18.5,1038.0,Spring,0
23.8,35,39.8,1049.6,Autumn,0
28.6,57,19.4,983.8,Winter,0
18.7,20,15.3,1039.5,Autumn,0
31.7,25,28.0,1014.5,Spring,0
12.5,23,28.6,998.5,Winter,0
27.9,36,19.7,1043.5,Summer,0
22.5,42,9.1,980.2,Summer,0
30.0,54,15.3,1029.7,Autumn,1
27.2,20,29.8,1008.8,Spring,0
29.1,58,4.1,1010.5,Winter,0
20.0,60,26.0,989.3,Summer,0
32.8,100,17.5,1034.7,Autumn,1
24.1,97,34.0,1031.4,Summer,0
40.2,43,34.5,1033.5,Autumn,0
14.7,55,25.7,1038.4,Summer,0
26.4,36,2.6,990.2,Winter,0
22.6,49,4.0,1022.0,Summer,0
29.5,55,2.2,1022.1,Winter,1
22.7,37,26.6,1018.7,Spring,0
24.2,40,27.7,1001.7,Winter,0
24.6,36,36.0,1000.2,Spring,0
19.3,29,24.4,1024.2,Summer,0
26.7,35,8.3,996.4,Summer,0
16.6,75,25.2,1022.2,Autumn,0
22.5,46,29.2,1046.4,Summer,0
31.1,78,5.2,1045.5,Spring,1
27.7,43,32.5,1019.5,Winter,0
16.1,32,3.4,1034.1,Autumn,0
20.7,48,21.7,987.0,Spring,0
34.7,77,38.4,1015.8,Winter,1
28.2,90,6.7,987.7,Winter,1
24.2,70,33.6,993.1,Summer,0
13.2,58,24.3,1019.3,Spring,0
9.6,22,13.4,1037.5,Spring,0
28.0,80,29.9,1007.9,Spring,0
29.1,69,27.2,1020.5,Summer,1
18.4,77,0.6,1022.3,Summer,0
24.6,55,35.0,989.5,Winter,1
19.6,47,9.8,995.5,Spring,0
33.2,100,19.1,987.2,Summer,1
26.7,57,4.4,1024.5,Winter,1
13.3,70,15.9,1038.0,Summer,1
3.7,71,7.4,1014.4,Winter,1
12.6,69,11.3,1039.1,Autumn,0
36.1,98,16.3,1006.3,Summer,1
14.7,22,20.0,1020.8,Winter,0
16.4,57,21.6,1033.1,Summer,1
20.6,89,19.1,1032.0,Autumn,1
17.4,23,13.5,1013.3,Spring,0
41.7,66,14.8,990.5,Autumn,0
22.2,69,35.0,1045.7,Summer,0
14.6,45,13.1,1001.9,Summer,0
23.5,69,27.4,1030.1,Spring,0
30.2,62,29.0,1003.8,Winter,0
24.1,75,19.0,1048.9,Spring,1
37.3,61,10.4,1002.0,Winter,0
16.5,89,29.3,1049.7,Spring,1
36.2,89,19.7,1044.7,Summer,1
19.1,93,3.0,1046.6,Autumn,0
25.3,100,11.1,1035.0,Winter,1
14.4,32,33.5,1017.7,Spring,0
41.3,47,19.1,1014.0,Winter,0
15.9,54,12.1,1043.5,Summer,1
26.6,42,21.7,1000.8,Summer,0
31.4,87,16.3,1028.1,Autumn,0
34.0,52,18.3,1027.1,Autumn,0
25.5,46,34.3,1020.7,Autumn,0
22.6,57,3.7,996.2,Summer,0
30.4,56,21.2,998.6,Spring,0
28.9,24,20.9,990.6,Winter,0
29.4,67,9.5,1002.6,Spring,1
29.5,30,17.8,1033.3,Autumn,0
35.5,54,20.7,1023.7,Winter,1
20.9,39,22.2,1026.3,Summer,0
15.7,93,11.2,1017.0,Autumn,1
33.7,51,39.8,987.2,Winter,0
18.7,58,22.5,1029.4,Spring,1
25.6,52,36.6,993.7,Summer,0
29.8,47,13.8,992.2,Spring,0
26.1,88,22.8,1012.1,Winter,1
22.5,22,29.8,1025.0,Winter,0
-1.6,96,31.9,1010.6,Winter,1
23.9,55,29.8,1017.6,Spring,0
32.7,27,38.9,990.8,Summer,0
26.1,69,20.8,1012.0,Autumn,0
26.0,49,14.1,989.9,Winter,0
18.2,94,35.9,1007.2,Spring,0
34.2,67,25.8,1002.7,Spring,0
18.7,69,9.2,1002.2,Spring,0
16.4,85,27.9,998.5,Spring,1
30.7,91,18.3,987.7,Spring,1
25.2,83,25.3,1031.1,Winter,1
15.5,32,24.4,994.8,Autumn,0
19.2,100,38.8,1036.0,Autumn,1
18.5,88,19.2,984.4,Spring,1
25.7,59,17.6,1021.9,Summer,1
19.4,27,32.2,1005.1,Spring,0
26.7,70,23.9,1035.6,Autumn,1
30.0,99,13.9,987.9,Winter,0
22.9,60,31.8,1040.1,Winter,0
28.3,42,31.9,1043.7,Winter,0
14.7,80,36.9,1007.7,Summer,0
12.7,70,1.5,1021.8,Spring,0
27.6,63,31.4,1037.7,Summer,0
4.9,49,8.9,993.4,Spring,0
34.1,84,32.3,981.3,Autumn,1
31.3,36,14.5,1005.8,Winter,0
28.3,28,7.3,1024.8,Autumn,0
29.7,80,11.8,1035.6,Winter,0
21.9,79,38.8,1001.2,Spring,1
26.7,78,7.4,1039.1,Winter,0
7.8,30,5.4,1010.0,Autumn,0
36.8,97,37.4,993.2,Autumn,0
18.5,70,26.7,1038.1,Summer,1
18.7,40,35.6,1022.7,Autumn,0
28.3,69,10.1,1036.5,Autumn,0
37.3,24,3.8,1034.4,Winter,0
18.1,53,2.5,1012.5,Autumn,0
23.1,90,11.9,1008.6,Autumn,1
26.1,99,36.1,1043.9,Autumn,0
24.0,80,8.6,993.8,Autumn,1
7.4,84,19.6,981.9,Spring,1
26.9,96,22.3,1047.4,Summer,1
25.2,50,2.0,1042.1,Spring,0
21.5,87,8.7,1027.2,Winter,0
16.6,52,19.0,994.1,Summer,1
17.7,29,39.3,1014.5,Spring,0
15.8,62,33.5,983.1,Spring,0
37.5,40,39.6,1015.1,Summer,0
23.0,93,25.7,1021.9,Summer,1
37.0,47,19.7,1047.8,Spring,0
27.6,49,10.3,1025.9,Winter,0
27.7,71,9.2,994.2,Autumn,0
23.6,53,27.4,1042.9,Spring,1
20.7,89,27.1,1021.0,Spring,1
15.5,70,30.0,1012.4,Summer,1
21.1,78,13.0,989.7,Autumn,1
28.3,32,36.2,990.2,Summer,0
20.0,28,18.5,1024.6,Winter,0
3.1,88,25.9,1042.0,Spring,0
22.9,68,6.9,998.4,Spring,1
-11.4,24,1.9,1031.0,Winter,0
27.3,38,23.1,1023.4,Summer,0
25.3,65,16.6,1012.0,Winter,1
18.9,40,12.8,1011.4,Spring,0
26.6,83,21.8,1031.5,Winter,0
30.3,71,12.5,1006.7,Autumn,1
20.2,89,15.8,982.4,Summer,0
19.2,95,34.6,985.9,Autumn,1
23.2,82,27.5,986.7,Winter,0
8.2,20,19.4,1001.3,Winter,0
25.0,64,6.1,1026.1,Summer,0
23.1,79,8.8,1035.5,Autumn,1
35.8,73,9.8,1033.0,Autumn,0
35.1,70,37.7,988.2,Winter,0
25.6,64,39.2,1045.6,Winter,0
27.9,42,31.7,1004.3,Winter,0
22.1,95,4.6,1031.3,Summer,0
16.7,31,9.8,1025.3,Winter,0
24.3,27,22.5,1041.3,Autumn,0
25.0,47,34.4,1001.2,Spring,0
16.4,41,38.4,1036.3,Winter,0
40.0,98,1.8,981.3,Spring,1
25.4,39,18.7,987.1,Spring,0
29.3,61,27.2,995.8,Autumn,0
23.9,52,11.9,1007.4,Winter,1
22.8,85,0.4,1003.5,Autumn,0
20.6,30,11.8,1027.2,Autumn,0
33.7,39,22.6,1033.5,Autumn,0
16.6,62,12.3,1047.8,Autumn,0
34.2,29,0.8,1034.4,Winter,0
17.8,40,31.8,1028.4,Winter,0
29.7,51,30.5,985.1,Winter,0
22.5,56,3.6,1018.8,Winter,1
13.7,24,39.5,1026.5,Summer,0
16.4,69,6.5,995.9,Summer,1
41.0,82,38.3,1020.6,Autumn,0
29.5,64,18.1,1043.2,Winter,0
22.2,40,30.5,1008.6,Spring,0
17.7,87,4.6,1011.7,Autumn,0
8.2,87,1.9,1020.0,Spring,1
30.8,61,1.3,1034.7,Spring,0
22.0,84,40.0,1042.9,Autumn,1
29.7,84,7.6,1046.9,Spring,1
19.5,64,19.1,1047.3,Autumn,0
28.1,46,29.9,1029.2,Spring,0
12.0,96,23.5,997.4,Winter,0
15.7,71,11.6,1015.3,Spring,1
26.2,93,16.9,1023.3,Spring,1
22.0,28,11.5,992.0,Summer,0
35.4,82,16.0,1022.1,Autumn,0
27.7,64,3.6,1001.0,Spring,1
37.3,43,30.1,1015.9,Summer,0
21.1,85,34.1,1027.7,Summer,0
14.0,62,29.3,1019.8,Summer,0
40.5,95,17.3,982.1,Summer,1
39.9,44,14.8,1042.1,Spring,0
15.1,85,33.0,993.9,Spring,0
23.7,62,2.8,1042.5,Spring,1
21.5,23,20.8,1029.5,Spring,0
20.3,86,27.3,1045.3,Winter,0
24.5,25,36.3,1019.0,Autumn,0
27.7,37,40.0,1036.8,Spring,0
18.2,90,27.0,985.0,Autumn,1
24.0,88,24.4,980.1,Autumn,1
34.0,45,28.9,999.5,Summer,0
29.6,30,24.7,1025.7,Spring,0
14.3,23,23.8,993.5,Autumn,0
22.0,27,5.5,1008.4,Spring,0
31.9,79,21.3,1036.7,Autumn,1
15.8,89,25.1,1024.2,Summer,0
35.5,97,36.1,1036.7,Autumn,0
15.7,47,7.6,1014.5,Summer,0
22.2,47,17.5,1044.0,Autumn,0
31.6,37,13.3,980.0,Autumn,0
37.1,31,13.0,996.6,Autumn,0
22.9,69,6.3,1032.0,Spring,0
20.3,46,20.1,1013.5,Winter,0
25.4,76,36.8,1041.7,Spring,1
19.4,94,26.2,987.3,Summer,1
34.3,35,37.7,1034.5,Autumn,0
19.1,39,16.0,1038.2,Spring,0
20.5,52,3.9,997.3,Autumn,1
33.1,81,2.9,1045.0,Autumn,1
23.9,47,12.1,1026.0,Summer,0
18.3,55,4.9,988.4,Autumn,0
20.9,67,5.8,1023.8,Spring,1
25.1,22,5.3,1018.3,Spring,0
38.0,34,36.5,993.7,Summer,0
24.1,29,11.3,1029.8,Spring,0
25.2,71,30.8,1033.9,Autumn,1
26.3,85,38.3,990.1,Spring,1
31.5,57,25.6,1004.0,Summer,0
23.8,42,31.8,992.8,Winter,0
33.4,100,6.6,998.5,Winter,1
33.6,97,9.4,983.1,Autumn,0
29.3,92,6.7,1023.9,Autumn,0
39.1,83,20.9,1020.4,Autumn,1
29.6,40,2.6,996.2,Spring,0
24.0,96,1.2,1011.6,Winter,0
16.3,25,14.9,1001.0,Autumn,0
31.2,49,38.4,1041.4,Summer,0
41.2,45,34.9,1013.6,Autumn,0
25.4,32,16.9,999.0,Winter,0
17.5,47,36.4,1009.0,Winter,0
28.2,71,18.0,1008.9,Summer,1
18.1,73,3.2,1022.1,Autumn,0
44.1,21,37.1,988.4,Summer,0
31.6,52,16.9,989.1,Summer,0
6.2,96,27.2,1017.6,Spring,1
20.2,91,25.9,1025.0,Winter,0
24.7,42,37.7,1020.5,Winter,0
40.1,91,23.7,1036.5,Spring,1
19.7,30,35.1,994.7,Winter,0
11.5,48,18.2,1034.5,Winter,0
17.9,33,4.7,995.0,Winter,0
33.3,59,37.8,990.6,Autumn,1
26.8,87,21.0,1033.9,Spring,1
26.3,71,30.9,1003.1,Spring,0
27.5,90,36.4,1012.6,Spring,1
25.6,68,1.2,1015.1,Spring,1
19.4,32,37.2,1011.9,Autumn,0
18.1,98,26.1,990.0,Summer,0
35.2,100,16.4,1005.2,Spring,1
21.8,65,26.4,980.1,Spring,1
23.9,29,1.0,984.8,Spring,0
23.1,66,4.6,1040.3,Summer,0
14.1,32,17.0,1002.3,Winter,0
29.3,97,37.0,996.3,Autumn,0
30.8,49,35.3,1007.3,Winter,0
20.7,44,31.4,1034.8,Summer,0
13.1,66,30.4,1011.2,Spring,0
13.1,65,6.4,984.1,Autumn,0
39.8,93,27.8,1006.6,Winter,1
21.9,34,16.0,980.7,Spring,0
22.2,40,24.4,1031.1,Summer,0
23.6,22,4.4,1019.5,Autumn,0
22.3,58,1.3,1013.0,Spring,1
28.3,22,17.1,1035.1,Winter,0
36.6,23,0.1,985.5,Spring,0
27.9,54,8.8,1038.1,Winter,1
28.7,32,34.0,990.6,Autumn,0
26.8,96,10.5,1050.0,Winter,0
16.8,20,26.0,985.2,Winter,0
36.2,94,34.0,1008.8,Spring,0
16.1,62,21.9,1033.2,Spring,1
1.3,73,37.7,993.2,Autumn,0
10.4,57,22.2,997.5,Summer,1
32.2,41,37.5,1041.9,Summer,0
25.9,89,30.1,992.4,Spring,0
21.4,78,31.3,1034.4,Autumn,1
19.0,33,7.4,1008.4,Spring,0
22.8,26,10.4,998.2,Summer,0
21.0,99,18.0,1030.8,Winter,1
30.4,50,16.7,1048.3,Winter,0
19.4,92,1.2,1047.5,Summer,1
24.3,49,5.6,1017.1,Winter,0
21.0,59,30.5,1027.9,Summer,0
31.4,40,7.2,992.5,Spring,0
29.8,90,11.0,1041.7,Summer,0
35.0,57,38.3,1002.3,Summer,1
32.4,88,25.6,984.7,Winter,1
31.7,69,13.5,1043.4,Summer,1
33.2,78,25.7,999.3,Spring,0
16.8,97,30.7,1039.7,Winter,0
9.2,40,21.9,985.7,Winter,0
28.9,77,8.5,1043.8,Summer,0
24.1,21,18.9,1006.0,Winter,0
24.7,76,23.9,1046.9,Autumn,1
42.2,99,15.1,993.6,Autumn,0
4.5,98,6.6,1003.6,Summer,0
15.2,74,7.7,1041.4,Summer,0
18.2,24,4.7,1038.2,Spring,0
20.1,25,25.6,986.6,Spring,0
30.4,26,34.9,1045.1,Autumn,0
10.5,44,37.0,1001.0,Autumn,0
31.7,55,13.7,1027.2,Autumn,1
17.5,64,5.0,993.5,Autumn,1
14.7,95,14.2,1038.2,Winter,1
17.0,67,31.2,1016.6,Autumn,0
35.5,28,1.4,1027.9,Summer,0
27.1,94,37.2,1017.1,Summer,0
30.2,87,32.2,997.3,Autumn,1
13.2,84,39.8,1029.2,Spring,1
10.7,91,13.8,1029.1,Winter,0
36.6,59,37.0,996.9,Spring,0
20.9,58,5.8,1008.1,Winter,0
31.6,85,20.6,1007.4,Winter,0
37.0,80,8.8,995.8,Spring,1
40.4,74,29.3,1017.5,Winter,1
33.1,98,26.8,1018.3,Spring,1
24.5,45,33.3,997.8,Autumn,0
15.1,42,24.5,1013.2,Spring,0
21.7,27,3.6,996.0,Winter,0
26.7,46,20.1,983.3,Summer,0
18.0,99,2.1,1030.9,Winter,0
24.8,51,28.6,992.7,Winter,0
18.8,73,4.2,996.5,Spring,0
23.1,20,37.5,1024.7,Autumn,0
34.0,66,33.7,1026.7,Autumn,1
26.8,32,12.5,1023.2,Autumn,0
14.5,44,1.1,1029.4,Spring,0
24.1,23,6.0,1000.4,Summer,0
17.8,82,39.9,1031.1,Spring,0
36.7,20,24.2,1017.3,Spring,0
19.9,36,3.4,1041.1,Spring,0
24.2,82,33.8,1031.3,Winter,0
23.2,33,35.9,1037.8,Winter,0
26.6,61,18.5,984.5,Winter,0
5.4,89,36.9,988.0,Spring,1
21.8,99,21.3,1047.5,Summer,0
26.0,27,28.8,1044.0,Autumn,0
23.9,70,29.9,1017.9,Autumn,0
30.6,53,39.9,982.3,Summer,1
22.8,78,10.6,1027.4,Spring,1
22.3,77,13.6,1040.1,Winter,0
43.4,85,20.2,983.8,Autumn,0
31.6,61,24.2,1019.7,Spring,0
23.7,70,32.5,1019.7,Summer,1
14.6,53,17.6,1009.5,Spring,1
21.5,85,32.5,995.1,Autumn,1
24.3,91,5.2,990.8,Winter,1
34.4,33,18.1,1023.8,Spring,0
31.9,59,32.8,1014.0,Winter,1
40.7,20,27.7,990.8,Winter,0
26.3,44,18.0,1007.2,Summer,0
28.5,93,14.7,1036.2,Spring,1
6.8,40,29.1,983.9,Autumn,0
26.1,52,2.4,1032.4,Spring,0
7.4,69,11.0,1029.4,Summer,0
40.3,38,12.4,1015.8,Summer,0
38.7,81,22.2,1018.8,Autumn,0
27.2,78,22.2,1015.5,Summer,0
14.5,62,36.3,1020.7,Winter,0
34.8,81,11.6,1045.0,Autumn,0
23.1,83,17.5,1017.1,Spring,0
18.0,41,13.8,1035.7,Spring,0
14.2,68,25.1,1006.3,Autumn,0
37.0,44,39.3,1038.2,Autumn,0
20.8,47,13.9,992.8,Autumn,0
25.7,43,31.6,1027.3,Spring,0
26.2,97,11.3,1020.5,Winter,0
13.5,53,13.8,1040.9,Spring,0
39.0,60,25.3,1034.6,Spring,1
13.4,81,33.5,1028.1,Spring,1
29.3,26,22.4,1002.0,Winter,0
9.6,61,34.2,1044.7,Spring,0
27.4,87,7.6,1047.3,Winter,0
31.7,62,5.0,1014.2,Autumn,1
31.9,37,23.7,1007.8,Summer,0
19.0,72,13.1,994.3,Autumn,0
8.8,63,29.9,1015.2,Winter,0
35.6,71,25.5,1036.7,Summer,0
26.1,67,39.2,1048.5,Winter,0
17.5,57,11.4,992.3,Summer,1
29.6,30,19.1,1016.3,Spring,0
18.0,89,37.0,1011.0,Summer,1
23.1,69,15.3,1013.2,Autumn,0
13.6,28,8.1,1005.9,Spring,0
30.9,39,6.6,1024.7,Autumn,0
29.2,89,26.5,982.3,Winter,0
30.9,24,13.0,1007.4,Summer,0
19.6,65,16.6,1035.1,Autumn,1
15.2,31,4.9,1047.3,Winter,0
33.9,74,3.5,987.2,Summer,1
40.4,66,19.2,1044.3,Spring,0
34.1,64,18.6,1039.0,Winter,0
4.2,43,2.3,984.8,Winter,0
35.3,60,14.6,1035.5,Summer,0
25.5,89,23.5,1049.5,Spring,1
36.7,26,38.6,1033.5,Winter,0
8.5,36,26.8,992.6,Summer,0
27.6,38,19.3,1007.4,Summer,0
18.6,34,37.0,980.2,Winter,0
11.8,52,21.7,1030.8,Summer,1
25.3,22,38.5,1018.3,Summer,0
26.0,69,38.6,1034.2,Autumn,1
20.7,65,7.0,1031.5,Autumn,1
10.7,84,29.7,1001.5,Spring,0
17.8,77,17.0,1003.4,Winter,0
27.3,95,31.4,987.1,Winter,0
11.8,57,12.6,1049.9,Spring,1
22.8,33,36.6,983.2,Autumn,0
26.2,96,32.9,1017.1,Summer,0
34.7,76,14.2,1017.2,Autumn,1
27.9,97,8.3,990.0,Summer,1
27.9,32,33.0,1017.6,Winter,0
19.5,40,19.4,1008.5,Summer,0
5.9,36,9.7,1044.0,Summer,0
22.8,55,7.9,1038.8,Winter,1
17.3,74,23.1,1004.4,Summer,1
34.9,92,13.3,1033.0,Winter,0
29.1,47,16.7,1042.0,Spring,0
19.5,68,8.4,1026.2,Autumn,0
24.1,34,32.7,1031.4,Spring,0
34.7,39,5.1,1024.1,Summer,0
28.0,21,20.4,998.2,Winter,0
44.1,63,17.6,1033.1,Spring,0
26.8,38,12.5,1025.0,Spring,0
34.3,35,15.3,1026.5,Autumn,0
20.1,23,0.8,1011.1,Winter,0
15.0,89,10.0,1034.6,Autumn,0
31.2,29,19.3,994.5,Summer,0
41.7,59,36.6,999.9,Summer,0
40.1,88,13.6,988.8,Winter,1
25.3,95,7.7,1035.8,Summer,1
32.5,97,27.5,1005.2,Summer,0
25.4,76,29.3,1043.4,Winter,1
23.4,28,30.7,987.4,Winter,0
27.0,63,29.2,1049.7,Spring,1
11.4,37,39.7,1030.6,Summer,0
17.1,99,11.0,1039.0,Summer,0
29.5,22,33.4,1008.5,Summer,0
27.1,27,34.4,992.8,Autumn,0
20.5,70,10.6,981.8,Winter,1
28.9,52,26.2,995.2,Spring,0
31.0,65,4.8,1010.0,Winter,1
2.3,24,30.4,1021.1,Summer,0
39.4,28,18.7,1042.8,Summer,0
12.9,42,28.6,1031.7,Autumn,0
25.1,76,39.7,1015.7,Spring,1
30.7,87,20.7,1043.4,Autumn,0
31.1,75,1.7,1040.5,Summer,1
21.6,98,18.2,1013.4,Winter,0
23.2,89,16.8,1048.4,Spring,0
29.3,20,1.8,1015.7,Summer,0
30.1,83,20.4,984.6,Spring,0
16.5,60,30.2,1047.0,Summer,1
26.2,69,27.4,1033.6,Spring,1
14.6,93,24.0,1001.2,Summer,1
29.9,88,33.4,1012.1,Autumn,1
22.0,77,9.4,1035.7,Winter,1
35.2,37,17.8,1019.5,Autumn,0
23.7,50,10.2,1000.2,Winter,0
8.0,96,24.5,1017.4,Summer,1
12.5,49,14.2,1005.4,Autumn,0
23.4,48,29.9,1039.9,Autumn,0
30.3,89,20.7,1031.3,Summer,1
21.0,38,18.4,1035.4,Autumn,0
15.7,57,17.5,1002.4,Autumn,0
13.0,44,15.0,1043.5,Autumn,0
37.6,39,13.1,1050.0,Autumn,0
21.8,45,17.6,1017.5,Autumn,0
24.4,91,23.8,1023.8,Summer,1
36.3,41,5.8,988.4,Summer,0
24.5,33,3.8,1020.4,Winter,0
22.3,78,37.4,1029.0,Winter,0
31.4,44,4.1,1015.3,Autumn,0
27.1,49,20.6,997.1,Summer,0
32.6,96,8.4,1022.9,Spring,1
33.3,77,37.2,1021.2,Spring,1
29.4,20,9.7,1024.9,Summer,0
20.1,71,18.7,1045.6,Winter,1
31.7,74,38.4,992.8,Winter,0
23.6,94,37.3,1046.7,Winter,1
28.8,63,7.8,1032.1,Spring,0
28.2,88,26.7,1015.5,Summer,1
31.4,21,10.4,1001.3,Winter,0
20.7,96,6.5,1036.2,Summer,0
26.2,30,36.4,1013.4,Spring,0
38.4,45,19.2,1011.3,Winter,0
25.5,57,3.2,1038.3,Summer,1
26.2,75,34.3,995.7,Winter,1
29.1,92,14.4,1001.2,Autumn,0
46.5,94,15.1,1048.5,Winter,1
25.7,81,32.6,1018.9,Spring,0
18.1,72,14.2,992.4,Summer,0
29.0,80,17.1,985.1,Summer,0
36.6,49,6.9,989.1,Summer,0
31.2,27,24.3,997.9,Summer,0
14.4,91,37.3,1016.5,Summer,1
24.5,58,34.2,1019.0,Summer,0
29.1,45,0.4,994.4,Autumn,0
24.0,23,26.8,1009.4,Winter,0
27.8,93,4.5,1000.6,Summer,0
22.7,21,16.1,998.8,Summer,0
20.2,90,35.6,1001.4,Winter,1
17.7,100,34.1,985.1,Autumn,1
41.9,21,16.1,995.5,Autumn,0
24.5,57,12.4,1008.7,Winter,1
33.0,84,2.4,990.6,Winter,0
27.3,25,1.8,1031.3,Autumn,0
28.1,30,9.9,1024.4,Winter,0
27.9,61,32.0,1013.4,Spring,1
33.5,37,12.3,1000.6,Autumn,0
22.6,39,1.5,1016.9,Spring,0
17.3,69,11.8,1016.7,Autumn,1
19.9,96,1.3,999.4,Spring,1
20.4,28,20.5,1015.6,Spring,0
19.9,36,20.6,1014.0,Spring,0
24.8,59,5.8,1033.6,Summer,0
18.0,78,23.2,1043.7,Summer,1
29.8,53,31.8,1028.6,Summer,0
26.6,70,5.0,1040.8,Autumn,0
27.1,83,5.4,1002.4,Winter,1
18.6,94,25.9,985.8,Spring,1
28.4,43,10.5,1046.7,Summer,0
28.7,47,32.2,1038.5,Winter,0
31.9,91,13.7,1045.5,Summer,0
16.3,48,33.0,987.1,Winter,0
18.1,54,19.0,1024.3,Winter,1
32.4,99,7.7,1031.1,Summer,1
20.2,94,10.4,1017.4,Spring,0
23.9,84,13.9,1024.2,Spring,0
30.5,37,39.9,1030.7,Winter,0
21.3,77,28.3,1007.3,Winter,0
15.7,99,2.3,998.2,Winter,1
18.6,28,38.9,1044.8,Autumn,0
19.9,74,33.8,1030.4,Summer,1
21.5,96,34.3,1002.1,Autumn,1
31.6,35,38.4,1032.6,Winter,0
34.1,32,6.2,999.2,Autumn,0
24.6,57,38.3,1005.0,Spring,1
14.3,61,35.0,1028.4,Winter,1
38.1,56,11.8,993.9,Autumn,0
38.1,76,39.7,998.5,Summer,0
30.3,22,19.6,1018.2,Summer,0
26.9,61,6.7,1005.3,Winter,1
25.5,88,2.0,984.1,Winter,0
28.6,68,11.8,1012.1,Autumn,1
29.9,55,26.4,1043.5,Winter,0
20.2,58,32.9,1040.1,Autumn,0
31.6,67,17.3,1008.3,Autumn,0
29.6,39,8.8,1049.3,Autumn,0
15.0,89,32.6,1011.9,Winter,0
37.7,33,31.1,1026.4,Spring,0
16.4,57,34.9,990.1,Winter,1
27.4,99,37.1,1046.4,Winter,0
20.1,49,32.1,982.9,Winter,0
18.4,60,19.1,1013.8,Summer,1
28.1,38,4.2,1025.4,Spring,0
21.8,92,16.2,1008.1,Winter,1
30.8,69,22.4,1041.5,Spring,1
22.8,63,8.7,1046.5,Summer,0
29.1,46,2.4,990.7,Winter,0
33.7,87,28.3,1019.3,Winter,0
38.3,63,14.2,1016.5,Winter,1
34.8,73,1.3,1000.0,Summer,0
29.3,46,22.3,990.0,Spring,0
19.7,59,36.4,1027.3,Winter,1
10.8,26,2.1,1005.9,Spring,0
29.6,68,25.5,1046.8,Spring,0
30.4,83,2.1,982.2,Spring,0
29.5,28,38.6,1008.2,Autumn,0
19.8,84,8.2,987.3,Spring,0
21.0,24,10.8,1019.2,Spring,0
39.6,39,34.1,994.1,Summer,0
15.4,42,34.4,1018.9,Spring,0
35.6,55,11.8,1012.2,Winter,1
28.1,55,7.6,987.5,Summer,1
32.1,58,38.8,1030.8,Spring,0
24.3,80,12.2,1011.2,Autumn,1
30.1,70,34.4,1003.6,Autumn,1
32.5,25,15.1,1022.7,Spring,0
21.0,27,28.2,980.8,Autumn,0
23.1,71,9.6,1045.0,Spring,1
38.0,36,33.5,1023.7,Autumn,0
13.4,67,23.7,995.0,Autumn,0
24.1,92,5.7,995.9,Winter,0
16.5,40,10.9,1024.4,Summer,0
26.3,26,1.4,987.9,Autumn,0
33.4,61,10.6,1032.3,Spring,0
21.7,77,7.9,1048.6,Summer,1
13.5,50,18.8,1012.4,Spring,0
23.0,77,19.3,1011.4,Spring,0
27.4,61,34.4,1044.5,Winter,1
30.2,21,28.2,1036.5,Summer,0
36.0,40,3.2,999.0,Winter,0
24.8,68,3.2,1027.2,Autumn,0
19.3,82,19.1,989.2,Winter,0
21.0,89,21.5,989.3,Winter,0
18.0,34,35.8,1005.6,Winter,0
33.5,28,12.4,1009.6,Summer,0
31.6,32,14.2,991.3,Summer,0
26.1,87,26.3,994.7,Spring,1
32.5,32,20.6,980.8,Autumn,0
37.5,81,34.8,1024.1,Winter,1
38.4,82,22.4,994.2,Autumn,0
14.6,56,35.9,989.7,Autumn,1
28.5,21,30.3,1032.8,Summer,0
16.3,27,4.2,988.6,Summer,0
18.6,47,39.2,1042.4,Winter,0
17.6,91,16.1,1019.6,Winter,1
35.2,74,6.7,1024.2,Summer,1
33.6,32,36.6,1049.7,Autumn,0
11.5,53,13.9,1020.6,Winter,1
9.9,24,26.5,999.8,Summer,0
30.0,94,3.8,990.4,Summer,1
26.9,36,36.3,1018.1,Winter,0
28.5,57,23.4,1017.6,Summer,1
32.8,27,20.0,1001.6,Summer,0
34.0,90,38.2,1028.3,Winter,1
15.7,79,3.2,1001.8,Summer,0
37.0,98,9.1,1006.7,Winter,1
20.1,70,15.0,1000.8,Winter,0
16.7,97,17.3,1025.7,Winter,0
22.3,50,22.2,987.0,Winter,0
15.5,56,38.9,1023.8,Autumn,0
29.5,65,15.7,996.9,Winter,0
25.5,61,37.9,1026.9,Summer,1
29.3,91,29.1,984.4,Autumn,1
36.7,61,14.2,998.4,Autumn,0
17.4,98,12.5,1038.3,Summer,1
30.9,20,38.1,995.4,Autumn,0
24.3,89,15.8,1014.1,Summer,1
18.5,20,11.6,1040.0,Winter,0
30.7,42,30.2,1005.8,Autumn,0
20.6,39,32.1,1018.8,Winter,0
21.7,84,28.0,1042.7,Winter,1
32.5,97,3.9,1041.0,Summer,1
15.8,61,23.4,981.1,Spring,1
9.4,55,27.3,989.7,Summer,0
23.9,58,20.4,1034.5,Winter,0
18.5,38,1.3,1005.1,Summer,0
27.2,68,24.9,1034.1,Spring,0
20.2,38,14.8,1031.6,Spring,0
