Voltage,Current,Temperature,Vibration,Fault
229.06,12.77,44.93,2.21,0
239.22,12.67,49.37,1.86,0
210.26,5.02,42.72,6.48,0
212.22,11.98,47.3,2.35,0
210.48,12.67,20.13,9.49,1
241.66,12.24,25.51,7.64,1
247.68,7.31,27.86,5.01,0
240.87,4.76,49.41,4.6,0
217.27,4.31,99.09,6.26,1
211.69,3.02,28.24,3.86,0
230.35,0.96,59.53,9.78,1
245.4,12.89,98.83,2.95,1
229.99,14.57,33.73,3.84,0
216.83,6.91,31.86,8.79,1
212.5,9.52,48.93,3.17,0
218.31,6.24,88.13,9.69,1
226.08,0.06,77.82,8.8,1
223.5,9.8,40.71,7.99,1
234.17,11.77,42.86,4.02,0
247.26,2.09,40.25,0.34,0
223.24,6.3,69.03,4.4,0
230.09,2.32,45.61,9.76,1
237.49,11.93,77.17,7.95,1
224.72,12.27,96.21,1.54,1
211.12,6.27,71.23,5.06,0
217.49,10.64,33.38,8.68,1
225.82,13.3,55.54,9.54,1
215.46,0.26,49.09,7.95,1
233.05,4.36,69.01,3.78,0
216.45,4.11,90.77,1.84,1
223.88,4.83,82.69,5.01,1
223.6,13.91,30.6,1.93,0
218.99,2.95,45.1,0.68,0
232.54,0.02,26.6,7.42,1
239.1,10.69,36.29,2.08,0
244.37,9.94,35.94,9.8,1
233.96,12.63,87.08,0.04,1
220.19,4.58,24.99,2.73,0
215.71,11.36,46.17,9.73,1
217.6,2.04,42.97,8.62,1
222.99,5.15,82.19,7.87,1
225.69,2.05,81.28,7.86,1
216.9,10.91,92.98,1.26,1
225.39,1.09,99.63,9.85,1
229.5,7.37,27.42,5.93,0
241.62,1.72,85.79,5.64,1
212.19,6.78,49.25,3.22,0
228.59,4.86,57.65,1.03,0
225.22,0.89,81.15,3.78,1
214.81,8.28,44.53,4.13,0
210.34,13.49,33.06,9.56,1
230.53,10.65,22.76,6.55,0
239.53,2.44,38.64,2.18,0
248.27,7.25,85.51,4.79,1
222.86,9.32,34.54,9.23,1
237.4,5.41,77.38,2.38,0
224.72,7.04,50.9,9.34,1
245.78,0.15,33.7,7.04,1
218.91,8.03,97.52,9.35,1
247.94,2.72,89.89,3.4,1
247.06,10.65,48.61,5.89,0
222.19,10.21,85.8,8.92,1
240.67,1.06,61.74,7.37,1
241.55,4.09,91.93,7.06,1
219.8,4.05,94.84,4.79,1
247.97,1.05,45.97,6.01,0
231.52,3.83,99.91,4.26,1
210.8,2.38,82.26,8.3,1
238.02,4.59,34.93,1.39,0
247.59,8.29,62.42,5.81,0
249.79,13.29,68.03,1.69,0
249.33,7.37,37.67,4.32,0
228.84,10.92,62.61,0.4,0
235.54,11.47,36.52,2.48,0
214.68,2.96,31.09,3.43,0
239.23,7.66,42.77,0.72,0
211.42,0.25,58.11,5.09,0
225.17,6.63,98.26,8.37,1
248.26,6.38,30.8,0.85,0
222.3,3.35,45.81,1.34,0
225.48,10.61,92.36,2.94,1
214.2,2.72,84.21,9.15,1
246.49,11.0,24.89,6.25,0
244.37,1.2,62.98,2.99,0
236.83,3.64,28.22,2.49,0
249.86,8.72,92.74,1.27,1
232.39,1.47,88.46,7.77,1
238.62,6.12,54.66,6.41,0
230.43,6.7,41.07,3.83,0
232.48,5.7,42.14,5.27,0
239.93,3.62,57.9,1.78,0
222.62,0.01,38.08,8.41,1
226.66,11.3,84.21,3.13,1
227.77,10.44,90.15,1.82,1
226.28,7.13,45.85,5.15,0
225.28,12.36,74.62,2.03,0
225.28,1.02,47.07,0.06,0
223.88,0.42,69.37,1.47,0
231.95,12.01,83.85,0.75,1
214.9,14.31,58.05,6.56,0
236.45,7.92,91.89,4.75,1
249.31,1.51,72.66,4.66,0
243.82,10.5,39.57,3.69,0
214.83,11.84,27.38,4.83,0
240.26,5.44,36.38,2.75,0
248.74,6.41,88.83,1.37,1
222.32,4.59,63.72,6.13,0
224.91,8.16,26.31,5.65,0
235.51,14.12,20.87,0.2,0
247.84,12.6,53.81,2.88,0
236.97,10.59,80.19,2.14,1
248.22,7.54,45.4,9.24,1
240.29,12.54,45.75,2.87,0
220.06,3.31,80.25,6.16,1
247.93,4.73,78.71,2.46,0
216.93,5.49,84.11,9.19,1
248.21,7.54,98.28,3.62,1
246.6,1.07,95.74,8.75,1
237.41,5.97,39.68,1.87,0
230.59,13.5,75.28,7.18,1
249.44,0.94,91.73,8.81,1
243.86,4.24,38.97,9.14,1
212.48,9.02,66.55,3.45,0
214.2,10.79,67.4,9.62,1
224.76,6.86,32.69,0.39,0
249.6,3.19,92.5,3.29,1
229.84,4.22,100.0,7.3,1
235.22,5.82,76.06,9.34,1
245.5,0.43,53.09,9.81,1
212.25,4.47,57.84,0.63,0
240.33,13.65,80.95,1.65,1
221.78,12.04,67.99,5.05,0
213.47,8.67,64.61,9.96,1
242.39,14.8,22.43,9.99,1
232.26,2.67,82.9,6.8,1
249.18,2.47,50.04,9.3,1
242.17,8.04,42.82,1.38,0
235.21,0.02,57.35,5.62,0
226.55,5.52,56.38,1.84,0
236.82,9.33,87.07,0.51,1
218.4,14.92,47.76,6.2,0
219.89,14.45,60.02,9.99,1
215.36,10.6,44.64,8.2,1
226.12,3.24,65.07,1.52,0
212.73,4.45,90.42,5.84,1
239.23,8.1,64.39,6.52,0
223.56,3.64,75.02,4.93,0
240.99,8.64,32.14,6.75,0
234.75,5.23,80.26,7.11,1
219.12,5.02,56.31,9.5,1
237.75,11.14,58.29,9.68,1
240.39,8.22,26.05,1.55,0
232.45,12.2,77.93,4.26,0
228.57,10.56,64.37,8.76,1
240.94,2.78,55.34,5.47,0
237.3,10.11,22.01,0.36,0
240.6,5.96,69.9,6.86,0
219.8,10.27,59.3,5.66,0
217.08,7.34,40.39,0.84,0
233.91,6.18,40.01,0.24,0
223.17,13.98,38.23,8.36,1
242.71,5.11,76.54,7.91,1
247.99,13.38,81.67,1.29,1
245.79,6.46,68.4,3.22,0
231.97,10.78,31.18,1.27,0
220.34,5.78,46.51,2.96,0
240.19,5.96,83.48,9.59,1
234.88,9.29,64.99,2.2,0
210.09,12.51,31.89,1.18,0
242.05,6.29,92.24,4.09,1
237.35,3.56,50.22,1.61,0
244.43,1.68,66.44,3.04,0
223.29,5.12,89.0,7.5,1
236.33,10.23,23.89,0.09,0
217.05,12.79,91.17,3.51,1
249.34,1.99,60.11,3.88,0
226.51,0.62,56.38,3.74,0
227.88,2.18,81.34,1.94,1
224.76,0.87,70.3,7.45,1
232.17,13.98,60.78,6.85,0
230.62,8.01,78.76,1.48,0
218.17,6.84,35.65,8.24,1
216.47,8.33,38.74,2.81,0
230.52,6.46,26.34,4.47,0
222.11,0.9,53.24,9.31,1
248.03,8.53,99.44,5.21,1
245.61,2.15,60.41,0.36,0
243.56,3.99,77.71,7.48,1
239.82,1.11,62.86,2.96,0
223.09,14.67,38.35,4.25,0
228.09,4.4,58.37,2.16,0
211.4,11.6,35.86,4.35,0
245.82,14.36,30.33,8.06,1
232.71,13.64,61.91,6.88,0
215.94,4.85,98.58,3.42,1
213.96,6.55,36.25,7.94,1
212.23,6.71,39.25,1.8,0
217.58,1.79,42.0,7.82,1
224.88,6.5,60.93,2.9,0
218.35,12.57,53.76,9.19,1
231.36,11.36,44.21,5.89,0
247.07,8.2,98.09,2.99,1
232.53,10.85,59.28,6.71,0
214.92,6.02,60.05,6.36,0
243.62,9.35,98.67,6.14,1
235.62,11.78,90.28,8.85,1
220.77,4.14,56.59,2.45,0
242.34,1.59,83.05,6.81,1
210.36,2.81,83.05,1.3,1
219.44,4.29,51.24,6.76,0
222.79,7.27,75.08,5.39,0
241.35,2.84,88.46,1.38,1
226.48,0.09,36.22,5.23,0
214.77,4.98,44.53,2.68,0
228.84,13.05,30.07,9.91,1
232.66,7.41,33.19,6.9,0
210.77,11.72,75.69,5.73,0
234.16,13.52,86.92,3.41,1
237.32,8.55,42.21,2.27,0
227.81,3.93,21.24,1.67,0
213.41,9.19,59.92,9.91,1
223.96,0.51,66.47,3.92,0
215.11,10.55,92.99,1.16,1
241.57,13.9,60.83,4.55,0
222.16,0.18,40.03,3.6,0
227.48,2.83,69.76,7.59,1
247.84,14.99,44.58,0.32,0
229.85,2.5,40.92,7.31,1
213.08,3.17,31.12,6.59,0
224.95,3.44,48.87,6.66,0
223.9,11.74,95.36,7.96,1
221.43,13.62,98.78,5.67,1
226.18,14.65,55.55,6.91,0
210.44,11.51,21.75,0.73,0
246.27,4.78,91.31,7.91,1
229.71,6.78,23.4,7.19,1
221.43,13.72,90.91,1.69,1
227.64,0.85,97.08,5.63,1
232.28,3.97,71.91,5.74,0
246.88,11.83,72.38,6.72,0
226.18,1.88,29.26,8.84,1
235.71,11.39,98.92,4.31,1
223.78,5.93,78.85,4.9,0
211.09,1.74,54.37,2.34,0
215.57,6.2,55.78,3.41,0
225.82,1.98,54.42,6.91,0
214.24,3.24,73.97,5.46,0
235.95,0.49,64.63,2.32,0
247.54,9.14,63.87,7.75,1
213.08,4.9,59.7,6.79,0
232.81,12.13,21.72,7.72,1
219.43,9.43,43.61,9.18,1
221.67,4.82,97.51,5.16,1
220.82,1.65,94.6,2.97,1
225.81,8.28,98.59,9.25,1
210.19,11.38,58.54,5.63,0
225.25,3.9,33.66,1.47,0
243.46,7.27,38.4,2.7,0
232.72,9.26,76.46,6.71,0
240.54,9.34,56.92,3.43,0
238.85,12.21,98.63,9.41,1
247.93,11.32,43.97,6.28,0
214.48,1.86,83.66,7.65,1
236.95,14.82,31.16,8.41,1
210.96,7.83,62.96,6.37,0
247.66,6.95,73.39,5.04,0
222.26,1.8,67.31,6.81,0
218.04,10.61,70.92,1.33,0
228.73,10.71,46.81,9.63,1
224.0,9.02,75.52,9.45,1
214.43,2.93,26.49,2.77,0
229.7,7.47,81.16,2.96,1
212.33,11.2,61.27,7.57,1
236.46,0.66,39.01,6.41,0
228.73,12.86,28.54,3.82,0
217.56,8.06,22.83,4.1,0
245.14,12.39,56.24,2.69,0
238.93,12.9,31.74,4.37,0
242.76,5.94,88.25,0.62,1
217.37,1.23,73.07,9.47,1
239.78,10.69,54.28,0.04,0
213.62,1.69,66.15,2.79,0
223.96,3.38,24.56,4.53,0
238.14,14.82,88.22,0.93,1
243.94,12.73,64.32,0.91,0
216.59,4.86,39.91,5.62,0
237.51,6.2,64.3,4.37,0
215.93,13.37,40.05,8.78,1
242.7,4.46,37.8,6.66,0
246.38,12.69,45.59,3.36,0
229.39,11.01,97.74,0.33,1
221.17,4.19,49.55,4.0,0
238.61,11.72,93.51,4.88,1
215.28,11.67,72.93,5.02,0
212.37,4.25,93.9,0.9,1
243.22,9.61,71.71,7.6,1
228.47,5.2,78.4,8.94,1
241.96,1.88,72.72,2.88,0
230.06,5.4,46.89,6.76,0
236.72,1.33,62.44,6.01,0
230.15,9.14,64.84,8.83,1
214.75,10.62,77.49,0.42,0
233.0,9.07,26.13,0.3,0
222.67,7.02,22.81,1.69,0
212.85,9.34,54.96,8.53,1
241.41,5.11,68.92,8.43,1
215.66,9.35,88.37,0.22,1
234.0,10.16,44.63,6.38,0
216.47,2.61,83.15,8.66,1
232.24,13.36,36.96,4.83,0
245.56,13.69,37.6,2.12,0
242.67,10.49,74.32,9.92,1
236.27,10.46,86.02,7.32,1
244.35,12.67,26.01,1.59,0
217.72,11.63,35.54,6.82,0
218.23,0.85,37.75,3.75,0
246.76,13.15,56.41,8.03,1
242.2,2.54,24.89,0.88,0
239.81,7.65,81.15,8.8,1
222.19,13.07,88.85,4.25,1
223.25,6.46,26.69,8.16,1
249.53,4.57,71.53,7.43,1
243.4,9.17,72.66,7.18,1
236.62,4.59,31.62,9.08,1
234.31,11.08,44.53,9.74,1
239.08,8.81,45.93,6.21,0
220.59,9.25,66.55,0.43,0
213.6,8.59,69.24,5.9,0
231.26,2.71,34.49,6.82,0
248.09,9.45,76.75,4.73,0
229.24,14.48,51.5,7.11,1
243.25,1.14,85.23,4.26,1
224.56,11.94,78.62,0.81,0
217.39,13.16,83.08,6.86,1
215.43,9.35,73.25,0.93,0
221.95,8.04,97.01,7.18,1
211.67,11.51,45.63,7.81,1
223.15,7.62,55.27,7.95,1
244.02,10.44,79.45,1.62,0
221.19,6.16,90.67,1.48,1
230.75,13.62,68.71,9.66,1
220.16,1.8,21.12,5.62,0
241.53,8.05,28.62,0.1,0
221.51,3.09,94.7,2.0,1
236.66,7.93,74.77,6.27,0
227.67,11.14,36.32,6.1,0
242.74,4.5,45.17,2.06,0
247.2,9.03,50.31,8.23,1
229.85,14.18,35.7,8.2,1
224.27,7.76,39.58,5.16,0
228.61,3.59,84.31,8.34,1
211.93,5.1,57.98,7.99,1
234.01,6.51,46.78,3.99,0
218.16,9.76,48.51,3.95,0
211.5,3.32,68.99,4.69,0
225.95,5.35,39.96,3.38,0
221.87,12.58,76.16,4.27,0
233.29,2.42,35.34,6.16,0
232.53,12.42,57.04,8.49,1
248.59,9.11,54.15,4.99,0
215.42,7.69,75.3,4.9,0
234.93,12.43,59.29,2.3,0
215.65,0.09,76.47,3.65,0
215.96,4.57,82.07,4.47,1
214.54,8.95,67.41,9.13,1
226.64,12.52,90.56,9.01,1
219.63,0.3,42.48,6.9,0
231.26,1.22,56.54,5.56,0
236.81,4.14,20.11,5.58,0
231.75,12.05,58.7,2.38,0
217.04,8.24,25.62,9.87,1
245.58,14.57,64.32,5.54,0
216.5,4.3,50.11,5.71,0
221.27,3.79,75.08,8.7,1
212.35,14.97,84.6,3.24,1
237.24,12.26,94.31,1.9,1
245.96,14.99,48.77,0.74,0
211.2,3.5,51.17,7.61,1
236.59,4.69,43.35,5.77,0
241.39,8.69,55.5,4.84,0
237.76,12.94,22.5,2.9,0
214.07,2.7,31.64,4.02,0
243.77,13.25,26.52,0.67,0
243.19,8.36,95.23,2.73,1
226.9,1.11,78.26,2.11,0
238.21,9.95,29.98,1.14,0
236.39,12.43,68.41,3.4,0
211.97,11.73,93.43,5.96,1
231.41,10.28,86.09,3.09,1
234.09,8.32,97.17,8.81,1
238.85,3.34,90.69,5.16,1
249.12,12.32,93.42,9.8,1
210.94,0.92,36.58,5.71,0
221.62,10.23,50.27,5.87,0
234.92,4.17,58.2,7.72,1
210.39,1.28,41.28,3.84,0
228.93,10.19,60.12,5.75,0
232.22,5.69,47.39,9.62,1
233.92,9.55,45.86,3.68,0
213.4,2.59,97.27,9.47,1
249.94,9.87,61.02,8.22,1
215.07,5.07,68.69,7.12,1
230.98,14.35,76.53,2.78,0
222.22,2.99,42.14,2.03,0
231.62,13.84,96.13,3.05,1
210.63,6.19,81.41,0.96,1
244.33,3.54,41.81,6.71,0
242.23,7.83,54.33,3.52,0
228.37,12.74,39.73,4.92,0
230.36,2.57,24.09,0.24,0
216.92,14.15,60.12,6.33,0
246.38,10.11,52.94,6.73,0
241.9,2.61,46.21,9.29,1
237.45,3.43,98.22,4.35,1
233.1,3.18,76.56,2.34,0
239.55,4.78,59.83,9.99,1
230.76,13.24,38.01,4.55,0
227.62,5.16,38.32,8.89,1
210.1,13.65,81.63,9.71,1
227.79,5.48,94.0,1.36,1
243.68,6.34,20.75,9.14,1
235.83,14.9,66.97,5.76,0
237.65,2.48,29.47,7.4,1
217.82,6.06,71.39,0.85,0
210.21,14.05,47.79,0.03,0
246.03,14.65,24.2,7.2,1
233.29,13.18,86.77,2.05,1
236.16,2.46,60.36,4.83,0
248.97,6.45,31.24,5.39,0
225.98,5.91,98.75,6.68,1
226.69,14.5,94.55,0.54,1
230.66,13.79,71.7,8.05,1
241.79,5.53,37.18,1.24,0
237.49,0.29,43.95,3.8,0
222.35,5.17,53.14,8.58,1
230.99,12.88,48.31,7.73,1
212.34,0.57,37.67,3.85,0
222.91,8.88,32.56,7.31,1
246.05,2.56,26.89,6.57,0
216.28,13.98,70.59,6.0,0
212.53,2.37,35.6,3.76,0
214.64,2.07,99.54,1.98,1
226.38,8.98,64.69,7.61,1
221.8,5.96,64.26,0.86,0
237.13,5.45,61.42,0.89,0
220.0,5.65,98.58,0.72,1
214.89,6.64,36.07,3.09,0
239.73,0.53,78.03,2.3,0
223.65,10.7,91.95,2.14,1
218.11,10.12,91.46,1.03,1
241.26,6.39,38.0,5.43,0
244.01,5.56,27.48,7.84,1
239.3,1.81,79.41,7.04,1
210.46,13.69,42.5,6.21,0
237.97,8.23,43.25,9.17,1
226.64,9.68,28.87,3.97,0
245.05,2.26,55.92,8.67,1
218.67,11.57,56.08,0.91,0
225.58,13.52,72.15,7.07,1
232.04,11.59,85.56,6.6,1
243.69,5.5,65.82,6.47,0
236.51,3.6,65.74,8.14,1
228.81,3.94,83.31,8.99,1
225.37,3.03,26.17,3.16,0
241.44,1.68,30.59,3.59,0
243.55,5.38,41.24,7.13,1
226.93,7.82,78.84,8.7,1
231.31,13.22,46.99,6.41,0
244.05,10.88,45.53,1.52,0
233.1,3.06,38.88,6.24,0
231.89,5.3,65.09,2.14,0
246.54,13.32,79.59,5.31,0
235.18,12.88,24.05,2.36,0
217.39,14.33,44.91,6.46,0
212.69,5.5,45.18,1.8,0
223.94,12.32,72.53,2.28,0
210.51,9.45,86.93,7.2,1
230.11,1.41,37.98,0.43,0
215.43,2.21,75.07,5.38,0
247.64,4.75,57.38,8.29,1
217.93,14.97,26.54,1.21,0
222.06,6.46,92.65,0.35,1
229.6,14.18,48.62,9.92,1
214.11,1.04,72.76,0.64,0
234.2,8.85,97.39,7.22,1
246.89,3.43,76.97,4.33,0
246.67,14.97,84.96,9.35,1
245.36,1.27,28.61,6.01,0
230.76,9.22,65.82,8.34,1
211.15,12.23,91.3,5.38,1
245.54,12.61,29.25,6.11,0
229.32,3.77,78.34,5.69,0
238.86,3.19,66.84,6.87,0
236.83,10.95,51.27,1.28,0
248.34,9.87,51.14,7.59,1
231.88,1.34,28.23,5.06,0
226.44,7.55,64.06,8.84,1
234.9,5.66,76.92,5.95,0
228.28,5.8,71.91,2.71,0
217.72,2.05,31.84,0.24,0
247.54,2.33,85.97,1.13,1
236.58,8.85,90.09,3.96,1
233.42,8.18,31.0,9.29,1
213.21,1.16,54.15,5.23,0
239.09,13.59,50.61,4.46,0
210.83,2.5,80.38,1.25,1
216.0,0.66,84.94,8.22,1
217.72,1.71,74.88,2.76,0
227.35,9.42,76.34,0.98,0
225.71,5.93,87.11,1.05,1
233.24,8.87,38.96,4.85,0
210.03,11.1,56.98,7.75,1
217.05,1.54,75.2,5.67,0
226.01,12.58,68.72,0.66,0
228.77,14.96,71.7,4.88,0
249.74,6.55,47.86,2.71,0
217.41,0.57,86.4,2.56,1
249.76,8.02,68.71,3.98,0
225.82,12.95,50.73,8.45,1
243.45,12.11,82.71,2.99,1
225.14,13.9,79.54,6.05,0
240.99,0.47,25.2,0.45,0
212.88,0.75,85.84,1.47,1
238.57,12.42,31.72,8.18,1
238.59,5.1,76.46,8.78,1
234.24,9.51,77.36,7.88,1
226.61,11.65,54.12,5.86,0
231.43,9.38,66.69,2.0,0
211.25,9.11,42.82,1.97,0
247.73,8.18,79.88,5.15,0
230.12,12.97,24.97,8.09,1
242.24,5.11,86.06,4.36,1
211.48,14.86,92.05,5.43,1
247.68,1.06,60.96,2.46,0
218.67,4.43,85.41,0.29,1
220.05,6.49,60.84,7.22,1
215.7,2.07,96.03,6.06,1
238.59,7.37,86.25,2.22,1
226.6,2.78,69.03,9.92,1
235.59,3.08,77.23,7.32,1
234.59,11.15,62.84,7.52,1
218.96,14.39,90.6,9.68,1
243.66,0.34,23.69,4.47,0
210.97,8.31,28.55,5.69,0
236.48,0.45,44.23,9.54,1
227.26,12.39,39.8,9.19,1
249.17,1.63,79.45,5.24,0
243.89,13.21,52.84,5.56,0
245.36,0.07,46.09,3.91,0
237.45,8.48,59.28,5.85,0
241.73,2.7,95.74,7.45,1
245.22,11.58,51.81,1.92,0
211.0,2.42,99.53,0.38,1
211.86,13.61,56.57,2.83,0
246.68,1.35,77.64,4.47,0
222.14,4.07,44.13,4.19,0
226.29,10.84,82.76,8.11,1
247.0,10.37,58.88,5.68,0
224.68,2.8,93.59,7.07,1
231.5,3.66,55.06,5.13,0
220.02,5.38,80.67,1.44,1
233.29,7.42,55.43,5.98,0
225.46,12.21,45.28,2.03,0
242.42,14.36,62.64,7.66,1
236.35,9.24,84.67,1.16,1
226.38,10.65,36.15,8.98,1
216.9,13.12,26.25,2.76,0
219.8,5.08,60.96,4.95,0
214.71,2.73,46.4,7.06,1
243.39,0.43,66.49,7.14,1
245.23,2.89,77.16,6.0,0
227.8,5.26,47.31,1.75,0
245.7,14.07,95.78,1.32,1
222.65,2.74,66.72,7.42,1
233.27,2.71,31.82,6.01,0
216.81,0.47,90.92,2.58,1
218.59,9.52,75.55,2.16,0
247.03,11.22,26.52,7.77,1
240.74,0.82,75.38,4.04,0
225.87,3.17,60.6,7.79,1
249.36,12.75,48.49,6.13,0
244.27,1.7,85.67,8.9,1
242.19,6.53,71.08,9.73,1
221.06,9.56,75.29,7.32,1
248.53,3.18,56.94,2.19,0
235.6,8.31,66.24,5.28,0
249.75,6.25,73.21,9.51,1
224.86,8.39,64.67,9.32,1
232.94,1.89,20.19,8.71,1
240.61,12.86,92.32,7.74,1
234.46,7.25,34.06,6.41,0
229.34,11.33,56.43,0.52,0
220.36,13.97,50.32,1.59,0
222.62,3.62,41.38,7.75,1
221.33,14.32,50.78,4.99,0
246.94,3.73,46.42,4.45,0
241.24,12.29,92.56,5.27,1
246.4,12.85,50.82,2.56,0
215.65,3.02,61.09,2.62,0
232.56,13.28,25.78,5.13,0
225.87,11.81,95.0,1.92,1
216.59,5.06,51.88,7.27,1
241.43,11.88,30.36,0.36,0
248.47,6.24,77.34,0.1,0
236.83,2.67,69.75,5.94,0
248.31,11.2,50.26,8.66,1
232.56,13.63,90.6,0.27,1
229.61,13.26,23.11,2.72,0
222.82,3.09,35.26,8.86,1
221.51,3.06,39.28,1.92,0
249.26,1.69,29.37,0.94,0
234.17,13.36,66.83,7.07,1
249.09,7.17,92.45,4.17,1
246.81,6.55,64.06,1.89,0
216.33,11.2,56.16,6.61,0
226.92,8.17,82.87,7.85,1
210.43,0.26,95.47,6.09,1
225.13,13.09,50.16,6.6,0
219.3,4.42,99.31,7.95,1
238.94,4.64,33.23,4.0,0
234.86,8.07,53.8,9.93,1
235.34,2.43,96.74,9.62,1
215.45,10.98,58.62,5.05,0
224.19,1.88,93.81,7.33,1
221.01,5.35,47.78,5.72,0
218.28,1.64,42.57,3.59,0
233.37,3.57,74.48,2.26,0
211.84,11.88,31.07,1.58,0
245.51,1.49,55.31,3.73,0
213.68,14.3,52.73,7.24,1
243.44,13.36,35.81,0.07,0
212.89,11.28,67.41,5.99,0
213.85,0.47,49.23,8.03,1
235.64,14.82,66.94,7.2,1
247.13,7.26,25.38,5.59,0
227.05,2.04,44.58,3.49,0
219.71,13.54,87.29,6.17,1
236.16,4.58,57.39,9.24,1
243.52,14.06,47.35,9.99,1
242.82,10.75,28.37,2.55,0
222.43,10.91,66.08,7.34,1
248.28,14.69,50.38,4.57,0
247.29,10.92,27.59,5.7,0
237.21,8.42,84.74,4.24,1
236.26,7.23,72.53,9.76,1
228.36,14.77,57.58,1.61,0
243.55,1.72,88.18,2.63,1
232.54,8.26,54.3,8.52,1
216.81,11.01,71.96,2.89,0
223.68,9.44,59.49,9.72,1
214.41,5.05,78.19,3.77,0
243.36,2.48,65.22,1.83,0
243.56,11.06,38.1,5.05,0
248.07,1.97,80.68,7.38,1
237.78,5.68,64.7,9.21,1
215.96,1.94,41.69,3.15,0
223.62,4.77,89.1,8.73,1
227.24,2.66,95.81,4.45,1
221.1,7.83,81.62,6.8,1
222.27,5.39,99.62,5.53,1
237.78,9.54,74.55,4.84,0
211.35,0.75,73.42,5.91,0
248.63,2.62,44.54,9.42,1
213.88,7.25,92.15,4.93,1
219.26,1.25,93.61,9.06,1
230.81,4.1,94.6,7.73,1
215.03,3.55,27.75,9.15,1
210.06,7.94,67.35,0.15,0
213.71,12.58,64.22,1.97,0
247.29,8.22,94.05,7.15,1
239.94,3.63,94.8,5.05,1
219.23,5.24,42.84,9.1,1
247.85,0.88,75.03,8.7,1
231.04,11.27,45.95,1.74,0
217.84,1.79,72.74,4.32,0
236.55,6.82,63.93,9.77,1
237.31,14.51,57.57,8.09,1
211.56,7.03,40.61,6.62,0
246.96,3.06,57.88,6.78,0
236.99,2.21,55.77,1.99,0
221.81,0.26,56.83,5.4,0
241.41,7.22,30.97,0.8,0
228.44,8.88,78.24,7.2,1
218.0,5.37,69.19,2.77,0
224.66,9.65,53.81,5.61,0
219.45,2.41,24.83,5.27,0
248.59,9.83,87.67,6.22,1
241.33,3.87,84.74,9.25,1
221.15,12.87,43.81,9.23,1
219.32,4.27,68.36,3.82,0
230.06,8.08,99.63,5.25,1
210.17,6.8,74.83,2.67,0
245.45,11.97,93.1,4.72,1
211.84,14.4,59.02,1.02,0
212.99,8.37,99.95,0.41,1
236.49,13.16,89.99,8.89,1
210.66,0.82,49.79,0.24,0
242.28,9.61,43.71,0.75,0
241.36,3.1,70.23,8.07,1
221.74,8.91,66.47,9.23,1
228.53,1.33,93.82,1.46,1
224.52,0.95,22.42,6.12,0
240.3,1.86,78.42,5.22,0
240.97,0.39,82.76,6.01,1
228.18,2.88,59.43,5.31,0
214.29,2.62,73.53,8.69,1
248.36,14.64,46.64,4.19,0
214.09,14.95,72.93,1.21,0
210.08,10.88,52.11,0.15,0
244.96,7.09,60.51,7.13,1
217.29,12.77,47.32,5.6,0
222.41,5.89,77.28,6.39,0
237.59,14.57,90.37,0.28,1
233.98,11.09,85.91,8.14,1
233.62,4.71,68.13,0.46,0
238.34,0.98,41.63,6.86,0
246.74,14.1,48.52,3.01,0
214.66,13.43,37.91,7.01,1
238.84,6.66,38.52,4.85,0
233.72,13.59,33.45,5.32,0
248.27,14.39,26.45,2.98,0
215.18,4.87,90.01,3.88,1
223.18,8.07,75.88,6.59,0
238.99,1.38,33.32,9.19,1
227.54,5.05,50.94,4.3,0
235.85,13.54,67.1,9.16,1
244.17,14.07,21.33,0.2,0
214.03,8.52,86.33,5.28,1
219.6,11.02,59.62,3.35,0
239.46,12.66,83.56,3.33,1
218.69,1.51,50.4,4.47,0
217.31,4.39,25.97,2.33,0
232.48,10.94,55.49,6.82,0
234.29,7.26,75.52,8.44,1
220.27,6.2,26.07,5.97,0
217.48,14.49,52.51,3.76,0
217.85,7.22,96.46,5.98,1
222.31,8.74,63.58,8.19,1
218.73,0.9,55.59,8.39,1
227.28,6.84,57.58,4.23,0
213.62,4.75,47.01,4.65,0
233.68,10.89,23.36,4.75,0
241.33,10.91,29.05,2.84,0
214.72,1.65,62.02,6.18,0
217.38,0.76,41.02,8.67,1
218.79,7.31,51.93,3.23,0
231.4,1.53,73.1,1.79,0
224.12,10.3,85.21,0.66,1
240.16,9.93,54.77,4.99,0
222.93,4.99,54.11,1.09,0
220.72,13.89,50.14,8.88,1
223.75,0.92,68.08,2.12,0
231.28,5.06,88.08,5.28,1
210.04,3.83,55.71,6.19,0
232.98,12.6,81.8,4.61,1
241.75,6.17,73.56,9.92,1
225.62,13.03,55.01,0.19,0
249.16,11.61,44.24,2.3,0
223.66,13.57,42.56,5.41,0
220.6,10.46,48.72,5.44,0
247.34,5.71,35.87,7.51,1
242.22,4.77,95.7,2.12,1
249.69,10.3,63.3,7.28,1
238.01,4.0,32.58,6.3,0
222.57,14.02,92.81,9.28,1
228.83,3.49,25.57,6.43,0
215.81,5.83,28.92,7.14,1
210.48,3.63,80.53,3.25,1
213.74,12.09,90.74,3.18,1
214.7,13.83,34.84,5.67,0
244.71,2.22,93.8,7.78,1
240.06,2.3,97.36,2.12,1
212.42,3.33,70.35,2.34,0
232.87,4.6,26.63,2.64,0
246.4,4.99,23.73,8.16,1
241.35,13.09,37.75,8.02,1
