Area_sqft,Bedrooms,Bathrooms,City_Tier,Furnishing,Price
4221,1,2,1,Semi-Furnished,12313885.17
1867,3,2,1,Furnished,7855103.14
1110,2,3,2,Furnished,4240188.24
4471,4,2,1,Unfurnished,41027751.52
2026,3,2,1,Unfurnished,15665836.85
3816,3,3,2,Unfurnished,31905191.32
2824,1,4,2,Semi-Furnished,19802362.57
908,4,1,3,Furnished,5223225.88
2897,4,3,1,Unfurnished,9754081.87
3055,4,1,3,Semi-Furnished,27723139.02
2985,4,4,1,Furnished,9860354.6
3329,4,3,3,Unfurnished,20529207.52
4653,5,3,1,Unfurnished,21576754.41
4574,3,3,3,Semi-Furnished,18304810.51
3001,3,4,1,Furnished,24510764.26
4330,2,2,1,Furnished,36448138.06
4562,3,1,2,Furnished,18951757.05
4354,3,1,2,Semi-Furnished,25695428.71
2887,2,2,2,Unfurnished,15868280.17
925,4,4,1,Furnished,4956389.92
4977,4,2,2,Unfurnished,27033758.11
780,1,1,3,Unfurnished,5363678.67
3822,3,2,2,Unfurnished,33369671.73
2734,2,4,1,Unfurnished,27226032.78
4745,2,4,1,Furnished,9615316.77
4923,5,4,2,Unfurnished,41574222.43
4880,1,3,1,Unfurnished,20792736.25
3979,2,1,1,Unfurnished,28681153.07
2880,2,4,1,Furnished,6398456.27
4041,1,1,1,Semi-Furnished,11754239.88
2634,2,4,2,Semi-Furnished,20284463.91
901,2,1,2,Unfurnished,2409310.04
3113,3,4,3,Unfurnished,7903885.95
4272,4,2,3,Unfurnished,34409975.15
2335,3,1,1,Unfurnished,11226237.17
3101,5,3,3,Semi-Furnished,23991891.86
2863,5,2,2,Unfurnished,21680666.84
3180,3,1,3,Semi-Furnished,16109051.19
2108,5,2,3,Semi-Furnished,7807097.29
4454,2,3,1,Furnished,38444239.43
3344,2,1,2,Furnished,16944703.7
1201,4,2,1,Semi-Furnished,9995023.83
2224,4,3,1,Furnished,20117417.6
604,3,1,2,Semi-Furnished,4472886.28
3918,4,2,2,Unfurnished,35973156.19
2466,3,3,1,Semi-Furnished,7532974.61
1030,2,4,2,Unfurnished,9918523.25
648,3,4,3,Semi-Furnished,3894723.09
2489,4,3,1,Furnished,24841943.47
3711,3,4,2,Unfurnished,33593217.36
3466,4,2,3,Furnished,21694835.77
2109,3,2,2,Furnished,11686623.12
4082,5,2,3,Unfurnished,19414553.78
4176,3,4,2,Unfurnished,27506865.11
2595,1,1,2,Semi-Furnished,8446943.61
1254,2,4,1,Unfurnished,10634115.39
923,4,3,1,Unfurnished,5134901.38
2810,5,2,3,Furnished,18035121.39
4670,1,1,3,Semi-Furnished,37023667.39
4024,2,2,2,Semi-Furnished,10091482.53
1063,1,2,2,Furnished,10519234.44
3894,2,2,1,Semi-Furnished,37304637.99
516,4,3,3,Furnished,3282823.3
528,3,2,3,Unfurnished,4788831.34
2706,5,3,2,Unfurnished,19024856.1
1664,3,2,1,Unfurnished,10838016.21
4788,4,1,1,Semi-Furnished,22343701.69
4379,1,1,3,Furnished,28331168.15
2195,5,4,3,Furnished,13754088.92
3928,3,2,1,Furnished,13229126.58
3180,2,4,1,Semi-Furnished,26130697.58
4619,2,2,1,Unfurnished,19016566.93
1707,3,3,3,Semi-Furnished,12402412.63
1004,1,1,1,Semi-Furnished,7078832.16
3305,4,4,1,Unfurnished,23039547.27
1098,4,4,3,Semi-Furnished,6081417.98
3992,4,1,3,Furnished,10703958.77
2002,4,4,2,Semi-Furnished,12019363.66
1842,3,2,3,Semi-Furnished,6426505.55
4717,5,4,1,Furnished,19205373.99
4956,5,2,3,Furnished,23555412.3
3354,4,2,2,Semi-Furnished,24873739.61
4248,4,2,2,Semi-Furnished,24222456.28
3888,3,3,3,Furnished,22307392.03
702,1,3,2,Unfurnished,3511441.46
1940,3,3,3,Semi-Furnished,8860505.17
848,3,4,2,Furnished,6410308.15
3050,4,2,1,Furnished,16283466.28
1919,1,4,3,Furnished,15180007.0
3309,5,1,3,Semi-Furnished,31354880.95
4785,3,1,1,Semi-Furnished,26507596.57
3914,2,4,1,Furnished,29573714.0
3250,3,3,1,Unfurnished,31558485.53
4451,4,1,1,Unfurnished,30839355.59
4528,1,3,3,Furnished,42713468.63
2027,5,3,3,Unfurnished,19830838.0
2242,4,4,3,Semi-Furnished,5607077.48
4592,1,3,2,Semi-Furnished,36383994.26
1342,4,1,3,Unfurnished,10432037.45
808,4,1,1,Semi-Furnished,2651007.72
2376,1,1,3,Unfurnished,21390740.0
2666,3,3,1,Furnished,15849800.28
2933,1,1,2,Unfurnished,16075620.7
4548,3,1,3,Furnished,30645722.34
4722,3,1,3,Semi-Furnished,14461863.1
3905,4,2,2,Semi-Furnished,17451546.15
518,5,3,2,Furnished,2914550.05
4883,4,3,3,Semi-Furnished,37539016.77
3072,4,4,1,Unfurnished,13899772.47
4062,2,4,1,Furnished,22278471.91
2914,5,4,1,Semi-Furnished,21840177.03
3354,1,4,2,Semi-Furnished,16514963.72
3968,4,3,1,Furnished,27959826.36
2324,3,4,3,Furnished,12173756.67
2308,1,1,1,Unfurnished,21518945.64
1057,5,2,3,Unfurnished,9452387.45
3786,5,4,2,Furnished,12003130.68
4354,4,1,2,Semi-Furnished,9592285.63
2622,5,2,2,Furnished,10949589.38
3597,5,1,3,Unfurnished,20899932.7
4262,1,3,3,Unfurnished,30499574.08
3869,5,2,1,Unfurnished,15995529.01
3812,1,3,1,Furnished,27723379.67
3980,4,1,1,Semi-Furnished,35771888.14
1251,5,3,2,Furnished,8004267.78
2308,5,2,3,Unfurnished,22948480.77
3378,4,3,3,Furnished,29850246.32
4119,1,4,3,Furnished,27963068.62
3148,2,3,3,Semi-Furnished,17602635.34
4761,2,2,3,Unfurnished,12189947.32
2859,5,1,2,Furnished,15569454.19
1846,4,1,3,Unfurnished,12558377.4
3378,2,2,1,Semi-Furnished,19387918.57
728,3,2,3,Semi-Furnished,6487789.54
4476,2,1,3,Semi-Furnished,15700406.0
4426,4,3,2,Furnished,33791596.7
740,3,2,3,Furnished,7043027.67
4966,3,1,2,Semi-Furnished,26081013.36
2340,3,4,1,Furnished,16723654.73
3848,1,4,1,Semi-Furnished,8557762.52
4769,2,2,3,Furnished,45378356.69
976,5,1,3,Unfurnished,8761448.2
1970,1,2,1,Furnished,5978167.33
2359,3,4,3,Semi-Furnished,22793606.22
3438,3,1,1,Furnished,15704296.23
2710,5,3,3,Furnished,14015663.38
1066,3,3,3,Furnished,3240895.55
3937,4,1,3,Semi-Furnished,30860094.8
1130,1,4,1,Semi-Furnished,3616427.75
4872,1,2,1,Semi-Furnished,13902621.79
1460,5,4,2,Furnished,8553321.46
4879,1,3,3,Unfurnished,28447101.97
2124,4,4,2,Furnished,6481371.55
3289,5,4,3,Furnished,7273086.32
2672,4,4,1,Furnished,14991197.78
506,1,2,1,Furnished,3618247.93
3089,1,2,2,Furnished,11479184.55
2366,2,4,2,Furnished,13234709.52
1501,4,4,1,Semi-Furnished,8416145.96
644,3,1,1,Semi-Furnished,4248151.92
4241,4,1,1,Semi-Furnished,9340617.63
2941,4,3,3,Furnished,26930630.35
4168,3,3,1,Furnished,20961493.65
1693,4,2,1,Unfurnished,7733709.78
551,4,3,3,Furnished,5288664.01
3981,2,2,3,Semi-Furnished,37340253.22
3514,2,4,2,Semi-Furnished,12461472.61
3217,1,3,1,Semi-Furnished,12140877.89
1812,5,2,2,Unfurnished,9895621.28
4662,2,1,3,Semi-Furnished,16365321.29
769,3,4,3,Semi-Furnished,4464578.32
3972,1,2,3,Unfurnished,21111780.92
1222,4,1,2,Furnished,10624853.5
3520,3,4,2,Furnished,18130760.99
4889,1,3,2,Semi-Furnished,44297156.99
1100,4,4,3,Furnished,6126889.98
1920,4,4,1,Furnished,4415576.7
4505,5,4,2,Unfurnished,29394997.9
1500,4,4,2,Unfurnished,5611860.37
3287,4,1,3,Furnished,28277743.74
4950,4,1,2,Semi-Furnished,33217903.82
2786,5,2,1,Furnished,12124285.89
4319,1,2,1,Unfurnished,29255297.74
2517,5,1,3,Semi-Furnished,15431137.12
3057,1,4,1,Furnished,17325503.49
4115,4,1,2,Semi-Furnished,41106937.39
2355,3,3,1,Unfurnished,17961255.01
2528,1,1,3,Furnished,17504189.72
4894,5,3,2,Semi-Furnished,11950023.21
1155,2,1,3,Semi-Furnished,5428499.52
779,1,3,2,Unfurnished,4935414.64
2263,5,3,3,Semi-Furnished,19105606.51
4113,5,2,2,Semi-Furnished,28378735.1
3142,4,3,1,Semi-Furnished,26983221.55
3830,4,1,1,Furnished,34639200.49
700,1,2,1,Semi-Furnished,3219086.07
4114,4,3,3,Semi-Furnished,30410230.86
4845,3,3,3,Furnished,47396956.96
2361,1,3,2,Unfurnished,7158983.37
674,5,1,3,Semi-Furnished,3827247.33
4803,1,2,2,Furnished,11435468.54
4122,2,4,1,Semi-Furnished,8901019.46
887,1,2,1,Furnished,6812553.1
4714,4,4,3,Unfurnished,23235203.07
1009,2,3,1,Semi-Furnished,9278382.23
3294,4,3,1,Unfurnished,13981659.33
4576,3,4,1,Semi-Furnished,15765325.27
2878,1,1,2,Semi-Furnished,23536240.46
3814,3,2,1,Semi-Furnished,17380501.46
2047,5,3,1,Furnished,15747257.49
1486,2,4,2,Unfurnished,7311477.54
4046,2,3,2,Unfurnished,29995784.28
4879,3,4,2,Semi-Furnished,29072563.35
2860,2,1,3,Unfurnished,21849133.53
734,1,4,1,Unfurnished,6169191.79
3982,3,2,3,Unfurnished,39363254.33
1619,5,4,3,Unfurnished,11238668.29
1571,4,2,2,Semi-Furnished,7126346.33
3590,1,1,2,Furnished,34694861.44
746,5,2,1,Semi-Furnished,2949476.08
1143,5,3,2,Unfurnished,6344768.42
3551,5,1,2,Semi-Furnished,32736843.79
628,2,2,2,Semi-Furnished,5786073.03
2925,1,1,2,Semi-Furnished,19872302.18
3158,2,1,1,Unfurnished,7946829.0
1272,4,2,2,Furnished,5067032.71
589,1,4,2,Semi-Furnished,4375249.1
3230,5,3,1,Semi-Furnished,23919815.18
1285,1,1,1,Unfurnished,7913397.96
4103,2,4,1,Semi-Furnished,19529427.04
4042,4,3,2,Unfurnished,12093006.87
2079,5,4,2,Semi-Furnished,6985772.1
2130,5,2,2,Unfurnished,15877429.29
4724,5,3,2,Furnished,43806340.76
1105,3,1,3,Furnished,10013454.99
3724,2,3,3,Unfurnished,36287709.54
2247,1,2,1,Unfurnished,18032422.7
4478,3,2,1,Unfurnished,44060271.62
2418,5,2,1,Semi-Furnished,10752169.33
4373,4,2,1,Unfurnished,18579128.95
3464,5,1,1,Furnished,24815395.86
4795,5,3,2,Semi-Furnished,10709236.41
980,4,3,3,Unfurnished,2495538.36
4348,5,3,1,Unfurnished,34608559.98
4981,2,3,3,Unfurnished,24601287.45
4847,1,1,3,Semi-Furnished,35677825.47
1627,1,1,1,Furnished,10066327.39
1439,1,1,2,Furnished,9008040.64
1175,1,2,2,Unfurnished,11455579.28
3677,4,2,2,Unfurnished,32798085.61
2203,2,4,1,Semi-Furnished,7134416.5
3107,4,2,2,Furnished,27352069.35
1590,2,1,2,Semi-Furnished,13289488.03
568,4,4,2,Semi-Furnished,4889700.89
2664,1,4,2,Furnished,18307228.71
3671,5,1,3,Unfurnished,33117969.26
4689,3,4,3,Furnished,17151949.91
3016,3,3,1,Furnished,24928344.73
1960,2,2,2,Unfurnished,12880760.04
671,3,1,2,Semi-Furnished,6064016.76
3588,1,3,1,Furnished,21338298.47
4511,1,2,2,Semi-Furnished,27812418.69
3058,1,2,1,Semi-Furnished,27462454.02
3352,2,3,2,Furnished,22030536.71
1437,5,3,2,Unfurnished,3823498.27
2195,4,2,2,Unfurnished,9430938.97
1691,4,3,3,Unfurnished,13402357.81
3862,1,4,1,Furnished,10196691.53
4469,5,1,3,Semi-Furnished,15513735.32
2228,2,2,1,Furnished,16959556.76
821,4,2,3,Furnished,6476441.4
1697,1,1,2,Furnished,5844470.11
958,4,2,2,Furnished,7297726.89
4011,1,4,1,Semi-Furnished,15028975.42
547,4,4,3,Semi-Furnished,2770979.68
2361,3,3,1,Semi-Furnished,5753164.41
3256,2,4,1,Semi-Furnished,23789344.78
1094,5,1,3,Furnished,10121424.12
3963,2,4,2,Furnished,37971605.95
1082,2,2,1,Semi-Furnished,3064861.41
2788,4,3,3,Semi-Furnished,22419801.27
1273,2,2,3,Furnished,5813321.35
2928,5,1,1,Unfurnished,10235907.17
3453,5,3,3,Semi-Furnished,15938876.81
2410,1,4,2,Semi-Furnished,12692977.96
1633,1,1,1,Unfurnished,9327470.36
3186,1,2,3,Unfurnished,19215535.19
2308,3,2,2,Semi-Furnished,17653631.76
913,1,3,1,Furnished,3350287.57
4280,5,1,1,Semi-Furnished,24384234.18
1357,3,3,2,Semi-Furnished,5744085.59
559,2,3,2,Semi-Furnished,1729796.86
1468,4,4,2,Furnished,7666072.48
2465,2,1,2,Semi-Furnished,21836196.19
3180,3,4,3,Unfurnished,9346516.71
3403,2,4,2,Unfurnished,30906172.94
1571,5,2,3,Furnished,3344157.49
4134,4,1,1,Furnished,22401167.74
2226,2,1,2,Unfurnished,6636908.12
1721,1,4,1,Unfurnished,17191700.07
938,5,1,2,Unfurnished,9077871.41
1683,5,4,2,Unfurnished,6996126.27
3774,1,3,1,Furnished,26290146.12
1915,4,4,3,Semi-Furnished,9322590.85
3910,3,2,2,Semi-Furnished,13026985.47
3361,5,4,2,Unfurnished,12004953.37
4867,4,4,3,Furnished,24883278.77
1007,4,2,3,Furnished,5745286.12
708,2,3,1,Furnished,4157354.82
1422,2,2,2,Semi-Furnished,6305048.3
4461,2,3,2,Unfurnished,13517115.98
3484,3,3,3,Unfurnished,29295706.36
3901,1,4,1,Unfurnished,18834040.98
782,1,3,3,Furnished,6586600.26
4437,2,2,3,Furnished,11847152.27
4686,1,3,2,Furnished,38784967.58
1327,1,2,2,Unfurnished,12674646.02
4666,2,1,2,Semi-Furnished,19746393.25
3293,2,3,1,Furnished,12795738.28
4611,2,1,3,Furnished,10573155.17
4007,1,4,1,Furnished,39039898.04
3995,3,3,1,Furnished,37943992.96
1128,5,2,3,Unfurnished,9647657.49
4260,2,1,3,Furnished,21414397.91
3864,2,3,2,Semi-Furnished,27193066.75
2161,5,1,1,Unfurnished,20476951.97
4821,1,2,2,Semi-Furnished,17874488.61
3598,2,1,2,Semi-Furnished,11097954.56
1100,1,3,1,Unfurnished,8840268.75
2491,2,4,2,Semi-Furnished,5490199.22
3706,1,1,2,Unfurnished,10161559.67
1111,5,4,2,Semi-Furnished,6857792.03
3601,5,4,1,Semi-Furnished,19517039.18
3437,5,2,3,Unfurnished,19199031.68
1858,2,3,1,Furnished,3834165.76
2617,1,1,1,Semi-Furnished,20510613.66
2109,2,4,2,Furnished,13800289.2
1973,1,4,2,Semi-Furnished,14994114.71
1842,3,3,1,Furnished,9323185.18
4190,1,1,1,Furnished,20802053.7
1087,4,4,1,Unfurnished,7043320.33
3118,2,1,2,Unfurnished,25841703.16
2229,1,1,1,Furnished,10600553.76
4500,1,3,1,Unfurnished,19775376.05
1905,3,3,1,Unfurnished,10643780.63
1717,3,3,3,Furnished,10411016.28
3683,2,4,1,Unfurnished,12230772.52
1914,1,3,1,Unfurnished,7853923.48
3922,5,3,1,Furnished,34060389.89
1573,2,4,1,Unfurnished,15701952.36
3068,4,3,2,Semi-Furnished,13280468.56
986,3,4,2,Semi-Furnished,9714275.69
3890,2,4,3,Furnished,10499258.57
4290,5,3,2,Furnished,26327756.07
1272,4,4,3,Semi-Furnished,8973533.19
1257,2,3,2,Semi-Furnished,5508827.61
1878,2,1,3,Unfurnished,13730022.11
4131,2,4,2,Unfurnished,24092903.27
3694,3,2,1,Semi-Furnished,32107315.37
2588,2,3,1,Unfurnished,25330340.33
3217,3,4,2,Semi-Furnished,21611704.32
3870,4,1,3,Furnished,28100426.02
3431,4,1,2,Semi-Furnished,16462498.43
1732,3,3,3,Unfurnished,14347860.2
1644,1,1,2,Semi-Furnished,8598185.51
1817,2,1,1,Unfurnished,13914329.22
4226,5,2,2,Furnished,39816107.0
1692,3,3,2,Semi-Furnished,9547224.58
1279,5,3,2,Unfurnished,5060274.32
2738,5,1,3,Unfurnished,17793308.93
2187,2,4,1,Semi-Furnished,6831354.22
2830,3,4,3,Semi-Furnished,14522409.17
1918,4,4,1,Semi-Furnished,18309168.25
2406,3,3,2,Semi-Furnished,8518225.82
665,4,3,1,Furnished,3215514.4
1740,2,2,2,Furnished,17150950.22
2001,4,1,2,Unfurnished,18601180.06
3963,5,1,3,Unfurnished,32651079.71
3590,5,2,2,Unfurnished,19346510.32
1550,4,3,3,Unfurnished,4898863.26
2466,4,2,1,Unfurnished,17636941.98
4835,4,1,3,Semi-Furnished,26845400.1
2442,3,4,2,Furnished,23271732.92
4806,3,4,3,Furnished,23027491.21
3867,4,1,3,Unfurnished,8268595.54
2624,2,2,1,Semi-Furnished,10353965.05
1254,1,2,2,Unfurnished,6203800.3
4648,2,2,1,Furnished,39029027.46
1474,4,3,2,Furnished,8954143.3
1021,3,2,2,Furnished,7195507.46
642,5,4,2,Furnished,2772378.59
2386,1,4,1,Furnished,4978332.31
3209,4,3,3,Semi-Furnished,24687293.18
1001,4,4,3,Furnished,6090153.97
4942,2,2,1,Semi-Furnished,21314974.88
3359,5,3,2,Unfurnished,14619833.55
4074,5,2,1,Semi-Furnished,18126306.03
1039,3,1,1,Furnished,8683131.42
1230,4,2,2,Unfurnished,5359916.86
4297,4,4,2,Unfurnished,39890252.5
3283,2,2,1,Furnished,27183979.16
3442,1,1,1,Unfurnished,8371080.0
805,1,1,1,Unfurnished,8040406.12
1814,4,2,1,Furnished,9951205.62
1291,3,2,1,Semi-Furnished,3117513.81
2679,2,2,2,Unfurnished,8823268.27
1518,3,1,3,Unfurnished,11923272.8
2419,3,3,1,Furnished,22167355.29
2778,5,4,1,Unfurnished,19857834.12
3482,3,3,3,Furnished,14476666.67
3896,2,1,2,Furnished,32525388.6
1672,1,1,1,Unfurnished,6843559.85
2688,5,4,3,Unfurnished,11493793.78
3414,1,4,2,Semi-Furnished,33911957.32
2577,2,1,3,Furnished,20453363.99
2054,1,4,3,Semi-Furnished,6037240.12
1724,5,3,1,Unfurnished,15420811.29
4837,3,1,1,Semi-Furnished,38686706.12
3110,1,2,1,Semi-Furnished,8470273.42
4437,5,3,3,Unfurnished,35713402.39
675,4,1,2,Unfurnished,4034544.25
1137,1,2,3,Semi-Furnished,9860451.54
1402,2,4,2,Furnished,12810842.12
1947,4,1,3,Furnished,11965315.79
3950,5,2,2,Unfurnished,11808322.2
4938,3,4,3,Semi-Furnished,45161300.49
2615,1,4,2,Semi-Furnished,17604076.83
3382,2,1,1,Semi-Furnished,7374222.45
2837,1,1,2,Furnished,13675820.15
2668,2,4,1,Semi-Furnished,17479538.47
3984,3,2,2,Furnished,15808649.47
527,5,3,3,Furnished,1364144.58
3076,3,4,2,Furnished,9533174.18
2846,5,2,3,Furnished,20542414.56
1860,5,3,1,Furnished,15317138.72
4430,2,4,1,Semi-Furnished,37323900.48
817,3,2,1,Semi-Furnished,7194446.33
2963,4,1,2,Semi-Furnished,23654369.96
4636,4,1,2,Unfurnished,36646169.22
4648,3,3,1,Semi-Furnished,27086283.49
1377,2,3,1,Unfurnished,3012596.73
2843,5,3,1,Furnished,18973156.07
3619,2,3,2,Unfurnished,33375738.05
2927,1,2,3,Unfurnished,11607711.03
1068,5,3,2,Furnished,4948990.99
4945,2,1,1,Unfurnished,16896416.62
3927,4,2,1,Unfurnished,30267735.33
3749,3,1,3,Unfurnished,7614354.59
2966,2,2,3,Semi-Furnished,6129330.9
2579,2,2,1,Unfurnished,16348034.21
2553,1,2,2,Semi-Furnished,23024749.89
2733,2,1,1,Semi-Furnished,18761030.6
2632,4,3,1,Semi-Furnished,25358518.9
2289,5,3,3,Unfurnished,15723589.56
2516,3,1,1,Unfurnished,11395734.2
2716,1,4,2,Furnished,5865795.21
3739,4,2,1,Furnished,14824730.55
4483,3,4,1,Furnished,15054074.44
2549,3,1,1,Furnished,19845215.18
1933,2,3,1,Semi-Furnished,6297330.94
4238,2,1,2,Semi-Furnished,31303527.96
2620,5,4,2,Unfurnished,19309947.26
4813,2,4,2,Unfurnished,40701856.26
3175,5,2,1,Semi-Furnished,21607901.57
2054,5,4,3,Unfurnished,9842239.74
1549,4,2,3,Semi-Furnished,10209043.24
4440,1,1,3,Furnished,35160042.29
2096,2,1,1,Semi-Furnished,8381457.16
4645,5,1,2,Unfurnished,37671601.03
3851,2,1,1,Semi-Furnished,9197999.79
995,2,1,2,Furnished,6720358.83
3388,1,4,2,Semi-Furnished,27537358.12
2113,5,2,2,Unfurnished,11036280.84
4215,5,2,1,Furnished,34317818.59
2240,1,4,2,Semi-Furnished,16220470.28
2017,2,4,1,Furnished,19296350.78
3449,2,4,2,Furnished,33163557.61
2855,1,4,3,Unfurnished,15773193.12
3080,1,4,1,Unfurnished,18744235.19
4361,1,1,1,Semi-Furnished,15993143.74
2302,3,4,3,Semi-Furnished,6541581.96
2007,4,2,1,Unfurnished,13579458.99
2328,1,2,1,Furnished,22050152.98
4650,2,2,3,Unfurnished,46098393.76
3585,3,4,3,Semi-Furnished,30259135.23
4673,4,3,3,Furnished,35185097.53
4084,1,2,1,Semi-Furnished,10200675.12
2333,3,2,1,Semi-Furnished,11696350.47
2596,1,1,1,Furnished,17380326.63
2013,3,4,3,Furnished,4457534.57
4760,4,2,1,Furnished,45852798.05
1861,4,1,3,Semi-Furnished,9943918.86
4993,4,4,2,Unfurnished,30384888.73
2738,4,1,2,Unfurnished,7704861.67
2002,2,1,2,Semi-Furnished,4690804.48
3566,2,3,2,Furnished,29894667.95
4293,3,2,3,Semi-Furnished,24858971.04
2179,1,4,2,Semi-Furnished,9606760.59
1199,4,1,3,Semi-Furnished,9235765.37
4372,4,4,1,Semi-Furnished,32963380.88
4075,3,4,3,Furnished,22770036.96
1059,4,1,2,Semi-Furnished,5930444.93
3119,2,3,3,Unfurnished,7870733.21
4764,2,4,3,Semi-Furnished,14689953.86
3290,5,4,3,Furnished,9860727.46
2308,5,2,3,Semi-Furnished,15764488.87
2685,1,3,3,Furnished,9782856.64
1458,4,3,3,Unfurnished,3715411.02
4938,5,1,2,Furnished,22416857.84
3758,3,4,1,Semi-Furnished,23298257.97
837,2,4,2,Furnished,6520658.76
2288,3,1,2,Unfurnished,21921398.0
984,1,3,1,Semi-Furnished,2711569.05
3556,2,4,2,Unfurnished,16581984.49
3493,4,4,3,Semi-Furnished,7605549.42
1798,3,4,2,Unfurnished,13804742.57
1193,5,2,3,Unfurnished,10246107.04
3048,3,4,2,Furnished,17520995.52
4086,3,4,3,Semi-Furnished,17458885.35
2849,1,2,1,Semi-Furnished,27288531.9
3752,5,2,2,Semi-Furnished,33848520.56
3160,2,4,3,Furnished,24047323.93
1702,3,4,3,Furnished,11896076.29
2034,1,2,3,Furnished,10602977.18
3098,1,1,1,Furnished,12219039.04
1276,5,4,1,Furnished,11459532.08
2586,5,1,3,Unfurnished,13066285.16
3071,5,1,3,Furnished,9889778.83
3749,5,3,2,Semi-Furnished,37213293.09
1605,1,3,1,Furnished,4388400.87
3607,2,4,1,Furnished,20016366.97
2089,3,2,2,Furnished,15389123.78
1573,4,2,2,Furnished,3214321.39
4474,4,1,1,Furnished,30820079.77
1414,4,1,3,Furnished,12799181.28
2707,4,1,3,Unfurnished,25909956.28
1912,1,3,3,Semi-Furnished,15642078.87
4673,2,3,1,Furnished,35393931.66
3289,5,4,3,Unfurnished,27619169.46
2397,1,3,3,Unfurnished,16481950.11
4806,5,1,1,Semi-Furnished,43866085.58
2037,3,4,2,Furnished,8136614.73
2538,5,3,3,Furnished,14759572.52
1258,4,1,3,Semi-Furnished,5220929.16
3447,4,2,3,Furnished,7095290.42
2965,5,3,1,Semi-Furnished,12450427.66
2641,3,4,2,Semi-Furnished,10089597.25
3068,5,2,1,Semi-Furnished,14311237.02
2360,2,4,3,Semi-Furnished,16024707.15
1114,1,3,2,Unfurnished,2555546.01
3638,3,3,1,Furnished,11415153.47
807,5,4,3,Unfurnished,2138606.82
1544,3,2,2,Unfurnished,3730365.77
2210,4,3,3,Unfurnished,5781512.13
4672,2,3,2,Unfurnished,31092891.18
4464,5,1,2,Furnished,41605094.43
2320,5,1,3,Semi-Furnished,22317587.26
2868,2,2,2,Unfurnished,8368194.46
1341,3,4,2,Semi-Furnished,4780467.26
2597,1,2,1,Unfurnished,19242386.85
4638,2,3,2,Unfurnished,39565843.55
2804,1,4,1,Furnished,10568646.89
2581,5,3,3,Furnished,11613658.74
1840,5,4,3,Semi-Furnished,8270832.74
1617,2,2,3,Semi-Furnished,3578939.2
1589,3,1,3,Semi-Furnished,15452250.27
1343,1,1,2,Furnished,7676102.47
820,4,3,1,Furnished,6433011.07
2137,1,3,3,Furnished,7236191.23
666,5,3,3,Furnished,5334277.03
3820,2,4,2,Furnished,17433513.13
4821,4,2,2,Furnished,24718134.92
1976,5,1,1,Unfurnished,18463072.31
4405,3,2,3,Unfurnished,41573378.89
1003,4,3,2,Semi-Furnished,5834358.21
2787,1,3,1,Unfurnished,6021062.3
2435,2,3,1,Semi-Furnished,11297298.47
2572,2,4,2,Furnished,21348108.19
1632,1,1,1,Semi-Furnished,3369783.5
1765,4,2,2,Semi-Furnished,7613331.67
4057,1,2,2,Unfurnished,13306760.78
3105,5,2,1,Furnished,6927798.04
2988,3,3,2,Unfurnished,25306190.39
4103,4,2,3,Furnished,17009363.17
3938,3,4,3,Furnished,12223450.3
1070,3,3,1,Unfurnished,9471660.74
2700,3,1,3,Furnished,9274396.91
3834,3,2,3,Furnished,20951485.45
746,3,1,2,Semi-Furnished,5613773.85
3008,5,1,2,Furnished,29785181.34
905,4,3,1,Unfurnished,6255001.99
3848,5,4,2,Semi-Furnished,25575433.32
4311,1,2,2,Furnished,20791824.41
1793,1,4,3,Furnished,16702992.46
3540,1,3,3,Furnished,28394208.01
3780,4,3,2,Unfurnished,25466894.36
4967,3,1,1,Semi-Furnished,20103154.83
2081,4,4,3,Semi-Furnished,17417798.81
4410,5,1,1,Semi-Furnished,17048728.09
1228,2,2,3,Furnished,2811829.54
2516,4,4,1,Unfurnished,17153892.76
3841,5,4,3,Semi-Furnished,30849560.68
1401,3,2,3,Semi-Furnished,11916673.31
2098,5,2,2,Semi-Furnished,9833994.17
4613,1,1,1,Semi-Furnished,37621915.48
3556,1,3,2,Furnished,20271297.78
2526,4,4,3,Semi-Furnished,6300492.13
799,5,2,1,Unfurnished,2485973.48
2114,2,2,3,Unfurnished,10894062.83
2092,2,2,2,Unfurnished,19249132.64
4632,5,2,3,Semi-Furnished,37538823.14
1316,3,1,1,Semi-Furnished,6470844.63
3614,2,1,1,Furnished,23169847.62
3987,1,3,3,Furnished,31982981.16
3069,1,1,2,Unfurnished,7853273.79
4715,1,1,1,Semi-Furnished,37655935.03
2256,3,4,2,Semi-Furnished,9594282.18
2763,2,1,3,Semi-Furnished,26955955.68
1330,1,3,1,Furnished,3076097.13
749,4,1,3,Unfurnished,4403616.46
3472,1,1,2,Unfurnished,16911507.28
599,5,1,3,Unfurnished,5459484.11
2344,5,2,2,Semi-Furnished,13604544.61
2343,5,4,1,Unfurnished,7419725.32
929,3,3,1,Unfurnished,2985705.45
2336,1,1,2,Furnished,14584134.48
4931,4,2,1,Furnished,40739358.14
780,5,1,1,Furnished,2619939.15
1960,4,1,1,Semi-Furnished,13581474.62
1528,3,1,2,Unfurnished,8943693.51
1174,2,1,2,Unfurnished,7866678.73
1087,5,3,3,Furnished,7168870.64
2992,5,1,3,Unfurnished,23131192.23
916,3,1,1,Furnished,8175386.46
2764,1,2,2,Semi-Furnished,17136443.89
1472,5,3,2,Furnished,6144483.43
3664,2,4,2,Unfurnished,22613523.14
